证券代码,证券名称,交易类型,交易时间,成交股数,成交价格,成交编号,交易费用
681,681,buy,10:54:06,100,26.49,1758529543,0.48
681,681,sell,10:52:18,100,26.53,1758455771,3.13
681,681,sell,10:52:15,100,26.53,1758453757,3.13
681,681,buy,10:52:08,100,26.53,1758448687,0.48
681,681,buy,10:51:51,100,26.41,1758436103,0.48
2308,2308,buy,10:51:21,300,10.73,-354971038,0.58
681,681,sell,10:50:27,100,26.31,1758371746,3.1
681,681,sell,10:50:07,100,26.34,1758356294,3.11
300274,300274,buy,10:49:52,300,17.99,1758343695,0.97
300274,300274,buy,10:49:34,300,17.95,1758327609,0.97
681,681,buy,10:49:28,100,26.17,1758321905,0.47
681,681,buy,10:48:57,100,26.05,1758295327,0.47
600885,600885,buy,10:42:40,100,46.69,93383343,0.93
600885,600885,buy,10:42:10,100,46.61,93367494,0.93
987,987,sell,10:37:46,100,10.5,-355675977,1.24
601398,601398,sell,10:37:22,1400,6.42,93204880,10.79
2500,2500,sell,10:37:16,200,7.99,1757721152,1.89
987,987,sell,10:37:12,100,10.5,-355702815,1.24
600155,600155,sell,10:32:34,500,10.17,93031350,6.1
600155,600155,sell,10:32:32,500,10.17,93029761,6.1
600885,600885,sell,10:31:36,100,46.67,92990867,5.6
600885,600885,sell,10:31:25,100,46.67,92984558,5.6
601009,601009,buy,10:30:17,200,8.81,92945223,0.35
681,681,sell,10:28:27,100,26.02,1757268250,3.07
681,681,sell,10:28:21,100,26,1757263082,3.07
712,712,sell,10:26:36,100,14.92,-356236134,1.76
2500,2500,buy,10:26:28,200,7.97,1757162342,0.29
712,712,sell,10:26:15,100,14.92,-356254924,1.76
681,681,buy,10:24:12,100,25.81,1757027301,0.46
681,681,buy,10:24:09,100,25.81,1757024109,0.46
513,513,buy,10:22:57,100,73.35,-1084066368,1.32
513,513,buy,10:22:56,100,73.32,-1084067818,1.32
601012,601012,buy,10:22:56,200,36.5,92667610,1.46
69,69,buy,10:22:53,1000,8.71,-1811334970,1.57
636,636,sell,10:09:51,100,13.01,-1812193607,1.54
600580,600580,sell,10:09:49,100,8.53,92026704,1.02
600580,600580,sell,10:09:49,500,8.53,92026705,5.12
600580,600580,sell,10:09:46,600,8.53,92024364,6.14
681,681,sell,10:07:03,100,25.82,1755857427,3.05
513,513,sell,10:06:45,100,73.86,-1085073224,8.64
600885,600885,buy,10:05:13,100,46.02,91778504,0.87
300297,300297,buy,10:02:20,100,10.06,-1085399143,0.17
600036,600036,buy,10:02:04,300,30.31,91593323,1.73
2500,2500,buy,10:02:04,200,8.01,1755452862,0.27
600580,600580,buy,10:02:04,500,8.46,91593513,0.8
600183,600183,buy,10:01:37,300,17.3,91566427,0.99
600183,600183,sell,10:01:06,300,17.28,91538467,6.17
600183,600183,buy,10:00:40,300,17.33,91514570,0.99
600183,600183,buy,10:00:26,100,17.3,91502079,0.33
681,681,sell,9:59:18,100,25.87,1755210606,3.03
830,830,sell,9:58:57,200,20.4,-1813000497,4.77
600158,600158,buy,9:58:37,100,12.9,91405193,0.25
636,636,sell,9:56:12,200,13.21,-1813206047,3.09
600580,600580,buy,9:55:55,600,8.45,91266106,0.96
600158,600158,sell,9:55:47,100,12.89,91259045,1.53
300274,300274,sell,9:55:28,300,18.25,1754877605,6.41
300274,300274,sell,9:55:20,300,18.26,1754866424,6.41
513,513,sell,9:55:09,100,73.9,-1085956256,8.65
488,488,sell,9:54:58,500,18.21,-1813305531,10.65
636,636,buy,9:54:48,100,13.15,-1813319237,0.22
636,636,buy,9:54:48,500,13.15,-1813318890,1.12
600158,600158,sell,9:54:41,100,12.86,91195831,1.53
600580,600580,sell,9:54:37,600,8.45,91192388,6.03
600580,600580,sell,9:54:34,400,8.46,91189643,4.03
600580,600580,sell,9:54:34,100,8.46,91189644,1.01
600183,600183,sell,9:54:33,400,17.4,91189575,8.28
636,636,sell,9:54:06,500,13.26,-1813378679,7.76
636,636,sell,9:54:03,100,13.26,-1813382401,1.55
600036,600036,sell,9:53:37,100,30.35,91135637,3.61
600036,600036,sell,9:53:37,100,30.35,91135638,3.61
600036,600036,sell,9:53:37,100,30.35,91135639,3.61
600036,600036,sell,9:53:35,200,30.37,91133630,7.23
600036,600036,sell,9:53:35,100,30.37,91134175,3.61
600158,600158,buy,9:53:29,100,12.8,91127974,0.24
600158,600158,buy,9:53:26,100,12.8,91125439,0.24
830,830,buy,9:53:10,100,20.41,-1813457242,0.35
830,830,buy,9:53:10,100,20.41,-1813457240,0.35
830,830,buy,9:53:06,100,20.41,-1813462106,0.35
830,830,buy,9:53:06,100,20.41,-1813462104,0.35
830,830,sell,9:52:48,200,20.41,-1813486969,4.78
488,488,buy,9:52:48,200,18.17,-1813486775,0.62
488,488,buy,9:52:47,400,18.17,-1813488551,1.24
488,488,buy,9:52:36,300,18.17,-1813503360,0.93
488,488,buy,9:52:36,300,18.17,-1813503358,0.93
830,830,sell,9:52:26,100,20.41,-1813518773,2.39
830,830,sell,9:52:25,100,20.41,-1813519001,2.39
513,513,buy,9:52:14,100,73.86,-1086203511,1.26
513,513,buy,9:52:06,100,73.8,-1086215771,1.25
681,681,buy,9:52:03,100,25.83,1754548970,0.44
681,681,buy,9:52:00,100,25.83,1754542871,0.44
988,988,buy,9:51:43,200,16.21,-1813586490,0.55
2273,2273,buy,9:51:43,400,21.87,1754510442,1.49
988,988,buy,9:51:43,200,16.21,-1813585949,0.55
636,636,buy,9:51:42,600,13.19,-1813587869,1.35
987,987,buy,9:51:36,200,10.34,-358742460,0.35
600755,600755,buy,9:51:36,300,10.07,91016877,0.57
600755,600755,buy,9:51:36,100,10.07,91017739,0.19
300274,300274,buy,9:51:28,300,18.12,1754477369,0.92
300136,300136,buy,9:51:28,200,41.38,1754479546,1.41
600155,600155,buy,9:51:25,400,10.1,91002026,0.77
600750,600750,buy,9:51:25,200,24.77,91002153,0.94
300274,300274,buy,9:51:25,100,18.12,1754472395,0.31
830,830,buy,9:51:25,200,20.36,-1813619508,0.69
601939,601939,buy,9:51:23,1100,8.08,91000101,1.69
300274,300274,buy,9:51:22,200,18.12,1754466570,0.62
601939,601939,buy,9:51:20,1100,8.08,90995973,1.69
830,830,buy,9:51:19,200,20.38,-1813633476,0.69
601398,601398,buy,9:51:13,1400,6.45,90986305,1.72
300001,300001,sell,9:50:58,100,14.47,-1086332039,1.69
681,681,sell,9:50:48,100,25.89,1754393493,3.03
681,681,sell,9:50:45,100,25.89,1754386769,3.03
830,830,sell,9:50:33,200,20.42,-1813710064,4.78
2308,2308,buy,9:50:03,200,10.7,-358906664,0.36
636,636,sell,9:50:00,600,13.19,-1813765484,9.26
2308,2308,buy,9:49:56,100,10.69,-358919376,0.18
300297,300297,buy,9:49:44,100,10.1,-1086448178,0.17
300001,300001,buy,9:49:37,100,14.52,-1086457845,0.25
300001,300001,buy,9:49:35,100,14.5,-1086461487,0.25
830,830,buy,9:49:10,200,20.46,-1813850144,0.7
600056,600056,sell,9:49:05,200,23.81,90832470,5.67
2273,2273,sell,9:49:01,400,21.94,1754188163,10.27
600580,600580,buy,9:48:52,600,8.39,90816902,0.96
600580,600580,buy,9:48:49,600,8.38,90813550,0.96
636,636,buy,9:48:33,600,13.18,-1813913560,1.34
2500,2500,sell,9:48:31,200,7.99,1754135625,1.87
601398,601398,sell,9:48:19,779,6.45,90779564,5.98
601398,601398,sell,9:48:19,621,6.45,90779565,4.77
681,681,buy,9:47:45,100,25.92,1754054962,0.44
681,681,buy,9:47:36,100,25.91,1754039934,0.44
830,830,sell,9:47:21,200,20.53,-1814030981,4.8
300297,300297,sell,9:47:10,100,10.14,-1086678347,1.19
300297,300297,sell,9:47:07,100,10.14,-1086683179,1.19
830,830,sell,9:47:04,200,20.53,-1814058660,4.8
636,636,sell,9:46:48,400,13.18,-1814084649,6.17
636,636,sell,9:46:48,200,13.18,-1814084647,3.08
600158,600158,sell,9:46:23,100,12.77,90661050,1.52
600158,600158,sell,9:46:02,100,12.79,90639289,1.52
681,681,sell,9:45:45,100,26.02,1753847581,3.04
830,830,buy,9:45:37,200,20.46,-1814199852,0.7
830,830,buy,9:45:34,100,20.46,-1814203831,0.35
830,830,buy,9:45:34,100,20.46,-1814203502,0.35
2308,2308,sell,9:45:28,300,10.74,-359348682,3.77
636,636,buy,9:45:27,600,12.95,-1814215210,1.32
600158,600158,buy,9:45:19,100,12.79,90597217,0.24
681,681,sell,9:45:18,100,26.05,1753799066,3.05
600580,600580,sell,9:45:13,600,8.41,90590305,6
2308,2308,sell,9:45:10,300,10.76,-359378603,3.78
300274,300274,sell,9:44:58,100,18.13,1753761062,2.12
601012,601012,sell,9:44:57,100,36.43,90572464,4.34
988,988,sell,9:44:46,600,16.21,-1814287147,11.38
2500,2500,sell,9:44:46,200,8.01,1753739284,1.87
830,830,sell,9:44:43,200,20.6,-1814292576,4.82
830,830,sell,9:44:40,200,20.59,-1814298680,4.82
300274,300274,sell,9:44:39,200,18.15,1753725493,4.25
300274,300274,sell,9:44:37,300,18.14,1753722453,6.37
600580,600580,sell,9:44:36,283,8.42,90546903,2.84
600580,600580,sell,9:44:35,200,8.42,90545193,2
600580,600580,sell,9:44:31,117,8.42,90539893,1.17
69,69,sell,9:44:27,1000,8.65,-1814321728,10.12
300001,300001,sell,9:44:13,100,14.55,-1086954390,1.7
300001,300001,sell,9:44:07,100,14.49,-1086964231,1.7
300136,300136,sell,9:43:49,200,41.49,1753631219,9.71
830,830,buy,9:43:28,200,20.62,-1814425847,0.7
830,830,buy,9:43:24,200,20.63,-1814432045,0.7
987,987,sell,9:42:46,500,10.4,-359632212,6.08
488,488,sell,9:42:24,300,18.29,-1814536942,6.42
636,636,sell,9:42:24,600,13.01,-1814536760,9.13
488,488,sell,9:42:21,600,18.28,-1814542251,12.83
513,513,sell,9:42:13,100,73.57,-1087149203,8.61
601939,601939,sell,9:42:08,1100,8.1,90377011,10.6
830,830,sell,9:42:04,200,20.69,-1814573795,4.84
830,830,sell,9:42:01,200,20.7,-1814578988,4.84
601939,601939,sell,9:41:56,1100,8.1,90362353,10.6
488,488,sell,9:41:53,200,18.29,-1814593796,4.28
488,488,sell,9:41:52,100,18.29,-1814594628,2.14
563,563,buy,9:41:45,700,4.17,-1814607760,0.5
987,987,buy,9:41:04,200,10.33,-359822380,0.35
987,987,buy,9:41:01,100,10.32,-359827904,0.18
987,987,buy,9:41:01,200,10.32,-359827902,0.35
987,987,buy,9:40:58,200,10.32,-359834346,0.35
987,987,buy,9:40:58,300,10.32,-359834344,0.53
601012,601012,sell,9:40:11,100,36.63,90224423,4.36
988,988,buy,9:40:06,300,16.22,-1814799039,0.83
513,513,buy,9:39:55,100,73.74,-1087410682,1.25
601012,601012,buy,9:39:52,100,36.6,90197209,0.7
600155,600155,buy,9:39:37,100,10.1,90176459,0.19
488,488,buy,9:39:28,600,18.19,-1814879756,1.86
488,488,buy,9:39:24,600,18.21,-1814888636,1.86
987,987,sell,9:39:09,400,10.31,-360064467,4.83
987,987,sell,9:39:09,100,10.31,-360064465,1.21
488,488,sell,9:39:08,600,18.2,-1814921725,12.78
987,987,sell,9:39:07,500,10.31,-360069986,6.03
69,69,buy,9:39:00,200,8.64,-1814938375,0.29
69,69,buy,9:39:00,600,8.64,-1814938373,0.88
600036,600036,buy,9:38:58,300,30.31,90117157,1.73
987,987,buy,9:38:54,500,10.27,-360094707,0.87
830,830,buy,9:38:49,200,20.67,-1814960367,0.7
830,830,buy,9:38:45,200,20.66,-1814967595,0.7
2308,2308,buy,9:38:40,300,10.78,-360125001,0.55
681,681,buy,9:38:39,100,26.18,1752979102,0.45
636,636,buy,9:38:37,600,12.97,-1814984629,1.32
681,681,buy,9:38:36,100,26.17,1752971408,0.44
300297,300297,buy,9:38:27,100,10.11,-1087591184,0.17
300001,300001,buy,9:38:16,100,14.26,-1087614427,0.24
600158,600158,buy,9:38:11,100,12.73,90051916,0.24
987,987,buy,9:38:07,500,10.28,-360192108,0.87
601939,601939,buy,9:38:04,1100,8.09,90041336,1.69
300136,300136,buy,9:37:58,200,41.33,1752882300,1.41
600750,600750,sell,9:37:55,100,24.81,90028465,2.95
600750,600750,sell,9:37:55,100,24.81,90028466,2.95
2273,2273,buy,9:37:37,200,21.97,1752827587,0.75
300001,300001,buy,9:37:36,100,14.26,-1087697092,0.24
600183,600183,buy,9:37:30,400,17.42,89992810,1.32
600580,600580,buy,9:37:28,100,8.4,89988725,0.16
69,69,sell,9:37:19,300,8.65,-1815144409,3.04
600580,600580,buy,9:37:13,500,8.39,89967818,0.8
1,1,buy,9:37:09,100,11.86,-360312440,0.2
636,636,sell,9:36:57,600,13.06,-1815191901,9.17
300001,300001,sell,9:36:39,100,14.15,-1087820828,1.66
300001,300001,sell,9:36:34,100,14.15,-1087832192,1.66
830,830,sell,9:36:34,200,20.55,-1815243360,4.81
681,681,sell,9:36:33,100,26.16,1752671604,3.06
830,830,sell,9:36:31,200,20.55,-1815250319,4.81
681,681,sell,9:36:27,100,26.15,1752656183,3.06
987,987,sell,9:36:13,500,10.34,-360436349,6.05
987,987,sell,9:36:09,500,10.34,-360443989,6.05
636,636,buy,9:35:45,600,12.9,-1815350501,1.32
2500,2500,buy,9:35:40,200,7.99,1752539029,0.27
681,681,buy,9:35:33,100,26.09,1752521444,0.44
300136,300136,sell,9:35:33,100,41.48,1752521735,4.85
712,712,buy,9:35:21,100,14.73,-360553187,0.25
300274,300274,buy,9:35:20,300,18.15,1752488323,0.93
830,830,buy,9:35:19,200,20.39,-1815407356,0.69
600158,600158,sell,9:35:17,100,12.73,89794578,1.51
987,987,buy,9:35:12,400,10.28,-360573161,0.7
987,987,buy,9:35:10,100,10.29,-360579631,0.17
600183,600183,sell,9:35:09,200,17.56,89783441,4.18
513,513,sell,9:35:05,100,73.7,-1088033551,8.62
601398,601398,buy,9:35:04,700,6.48,89774641,0.86
300001,300001,buy,9:35:02,100,14.06,-1088039752,0.24
636,636,sell,9:35:01,300,12.91,-1815446493,4.53
