证券代码,证券名称,交易类型,交易时间,成交股数,成交价格,成交编号,交易费用
600872,600872,sell,10:46:01,200,24.62,93615900,5.91
2273,2273,sell,10:45:22,100,21.29,-1810512219,2.51
513,513,sell,10:45:16,100,75.4,1757082474,8.9
600009,600009,sell,10:43:41,200,50.69,93505892,12.17
975,975,buy,10:38:21,100,14.45,-356240573,0.26
600183,600183,buy,10:37:52,200,16.53,93291442,0.66
600183,600183,buy,10:37:52,100,16.53,93291745,0.33
600580,600580,sell,10:37:22,200,8.56,93269601,2.05
513,513,buy,10:35:00,100,75.57,1756588281,1.36
513,513,buy,10:34:58,100,75.64,1756585814,1.36
600118,600118,buy,10:33:44,400,21.79,93084407,1.74
600729,600729,buy,10:33:26,200,28.8,93067994,1.15
300297,300297,sell,10:33:22,100,9.56,-1811201706,1.13
300297,300297,sell,10:33:19,100,9.56,-1811205448,1.13
600729,600729,sell,10:32:02,200,28.78,92983099,6.91
2273,2273,sell,10:31:58,400,21.45,-1811301625,10.12
2273,2273,sell,10:31:06,300,21.54,-1811359543,7.63
601939,601939,sell,10:31:00,1200,8,92921222,11.52
300001,300001,sell,10:30:49,100,13.44,-1084369402,1.59
600118,600118,sell,10:28:38,400,21.83,92812983,10.48
600118,600118,buy,10:27:53,200,21.8,92783921,0.87
600118,600118,buy,10:27:25,200,21.8,92767283,0.87
600118,600118,sell,10:26:44,400,21.77,92741621,10.45
975,975,sell,10:25:59,100,14.5,-356987973,1.71
488,488,sell,10:25:54,400,17.55,-1084588514,8.28
488,488,sell,10:25:54,100,17.55,-1084588512,2.07
488,488,sell,10:25:51,100,17.55,-1084590946,2.07
488,488,sell,10:25:51,100,17.55,-1084590944,2.07
488,488,sell,10:25:51,300,17.55,-1084590942,6.21
897,897,sell,10:25:31,200,3.31,-1084604537,0.78
600580,600580,buy,10:25:28,200,8.54,92696940,0.34
600580,600580,buy,10:25:16,600,8.54,92689666,1.02
600580,600580,sell,10:25:07,700,8.54,92684398,7.17
600580,600580,sell,10:25:00,100,8.56,92680090,1.03
600038,600038,buy,10:24:02,200,42.75,92645583,1.71
600580,600580,buy,10:23:52,100,8.56,92639511,0.17
600118,600118,buy,10:23:14,100,21.75,92616077,0.43
600118,600118,buy,10:23:11,300,21.75,92614375,1.31
600580,600580,sell,10:22:47,100,8.57,92599318,1.03
600623,600623,buy,10:22:25,100,10.39,92585451,0.21
300297,300297,buy,10:22:04,100,9.6,-1811801396,0.17
600618,600618,buy,10:21:53,200,10.75,92560887,0.43
897,897,sell,10:21:24,200,3.32,-1084811321,0.78
600580,600580,buy,10:21:16,200,8.58,92530146,0.34
600580,600580,buy,10:21:10,800,8.58,92525613,1.37
600618,600618,sell,10:20:59,100,10.76,92517111,1.29
600009,600009,buy,10:19:41,200,50.7,92454203,2.03
600885,600885,buy,10:16:41,100,45.12,92306475,0.9
600580,600580,sell,10:16:16,1000,8.62,92285989,10.34
600183,600183,sell,10:16:15,400,16.66,92285846,8
300297,300297,sell,10:16:10,100,9.58,-1812171978,1.13
600618,600618,sell,10:15:14,100,10.77,92236470,1.29
600118,600118,sell,10:13:11,400,21.82,92144917,10.47
513,513,sell,10:13:01,100,76,1755338659,8.97
513,513,sell,10:12:57,100,76,1755334660,8.97
600038,600038,sell,10:11:56,100,42.81,92082742,5.14
600038,600038,sell,10:11:10,100,42.82,92047716,5.14
600623,600623,sell,10:10:48,100,10.4,92030757,1.25
600623,600623,sell,10:10:46,100,10.4,92028416,1.25
600580,600580,buy,10:09:37,800,8.62,91975580,1.38
600009,600009,sell,10:09:05,200,50.9,91951547,12.22
300274,300274,sell,10:08:28,200,18.13,-358047603,4.28
300274,300274,buy,10:08:13,100,18.09,-358060616,0.33
300274,300274,sell,10:07:52,100,18.09,-358080218,2.13
897,897,buy,10:06:45,200,3.32,-1085598581,0.12
897,897,buy,10:06:43,200,3.32,-1085601269,0.12
600580,600580,buy,10:06:33,100,8.62,91830625,0.17
600580,600580,buy,10:06:33,100,8.62,91830626,0.17
600183,600183,buy,10:06:24,400,16.65,91823840,1.33
488,488,buy,10:05:27,500,17.51,-1085672758,1.58
488,488,buy,10:05:21,300,17.49,-1085678398,0.94
488,488,buy,10:05:21,200,17.49,-1085678396,0.63
600623,600623,buy,10:05:04,100,10.42,91754117,0.21
600623,600623,buy,10:05:01,100,10.42,91751064,0.21
600618,600618,buy,10:04:41,700,10.73,91729807,1.5
300274,300274,buy,10:04:40,100,18.1,-358274124,0.33
300274,300274,buy,10:04:38,100,18.09,-358276374,0.33
300274,300274,buy,10:04:37,200,18.1,-358277680,0.65
600618,600618,buy,10:04:29,100,10.75,91717159,0.21
600183,600183,sell,10:03:31,400,16.65,91662974,7.99
600623,600623,sell,10:02:25,100,10.41,91605801,1.25
300136,300136,buy,10:02:13,100,39.31,-358438418,0.71
600623,600623,sell,10:02:13,100,10.43,91594816,1.25
600623,600623,buy,10:01:09,100,10.39,91539217,0.21
600623,600623,buy,10:01:07,100,10.39,91536992,0.21
300136,300136,sell,10:01:01,100,39.46,-358529923,4.66
300136,300136,sell,10:01:01,100,39.46,-358529921,4.66
300136,300136,buy,9:59:55,200,39.46,-358602082,1.42
300297,300297,buy,9:59:36,100,9.67,-1813194859,0.17
300297,300297,sell,9:58:34,100,9.65,-1813264841,1.14
600580,600580,sell,9:58:20,1000,8.63,91399627,10.36
601012,601012,buy,9:57:19,100,36.23,91348899,0.72
600038,600038,buy,9:56:59,100,42.53,91332338,0.85
601012,601012,sell,9:56:49,100,36.16,91323537,4.34
300136,300136,sell,9:56:40,200,39.59,-358818383,9.34
601012,601012,sell,9:56:40,200,36.15,91316358,8.68
600038,600038,sell,9:56:40,100,42.48,91316932,5.1
300274,300274,sell,9:56:13,200,18.07,-358850783,4.26
300274,300274,sell,9:56:10,200,18.05,-358855055,4.26
300274,300274,buy,9:55:27,200,17.97,-358909447,0.65
300136,300136,buy,9:55:25,200,39.39,-358912068,1.42
300001,300001,buy,9:55:22,100,13.48,-1086300043,0.24
600183,600183,buy,9:55:22,400,16.7,91246995,1.34
300001,300001,buy,9:55:10,100,13.47,-1086314159,0.24
601012,601012,buy,9:55:06,100,36.14,91231909,0.72
300274,300274,buy,9:54:58,200,17.9,-358948377,0.64
601012,601012,buy,9:54:52,200,36.05,91217655,1.44
601012,601012,buy,9:54:37,100,36.08,91204413,0.72
300274,300274,sell,9:54:19,200,17.94,-358993262,4.23
600580,600580,buy,9:54:15,1000,8.59,91185992,1.72
300274,300274,sell,9:54:13,200,17.94,-359000714,4.23
600618,600618,sell,9:54:02,600,10.76,91174617,7.75
300001,300001,sell,9:54:01,100,13.45,-1086388060,1.59
300001,300001,sell,9:54:00,100,13.45,-1086389870,1.59
600183,600183,sell,9:53:40,83,16.7,91153729,1.66
600183,600183,sell,9:53:40,317,16.7,91153730,6.35
600618,600618,buy,9:53:25,600,10.76,91141499,1.29
681,681,sell,9:53:06,100,26.94,1754093466,3.18
712,712,buy,9:52:54,100,15.14,-1813699182,0.27
600580,600580,sell,9:52:48,1000,8.62,91107106,10.34
300136,300136,sell,9:52:43,200,39.3,-359107641,9.27
601939,601939,buy,9:52:30,400,8.07,91091051,0.65
601939,601939,buy,9:52:30,200,8.07,91091052,0.32
300274,300274,buy,9:52:03,100,17.9,-359157709,0.32
300274,300274,buy,9:52:03,100,17.9,-359157707,0.32
600618,600618,sell,9:52:02,100,10.76,91065174,1.29
830,830,sell,9:51:52,200,17.33,-1086532661,4.09
601012,601012,sell,9:51:43,100,36.34,91047232,4.36
601012,601012,sell,9:51:43,100,36.34,91047248,4.36
600618,600618,sell,9:51:24,700,10.78,91030112,9.06
300274,300274,sell,9:51:19,200,17.87,-359215393,4.22
513,513,buy,9:51:05,100,76.29,1753932241,1.37
513,513,buy,9:51:00,100,76.29,1753924655,1.37
830,830,buy,9:50:42,100,17.29,-1086623192,0.31
2123,2123,buy,9:50:39,100,10.97,-359274401,0.2
300274,300274,buy,9:50:37,200,17.87,-359278228,0.64
600118,600118,buy,9:50:35,400,21.68,90974630,1.73
300001,300001,buy,9:50:34,100,13.47,-1086636397,0.24
600183,600183,buy,9:50:34,400,16.74,90973771,1.34
300274,300274,buy,9:50:34,200,17.86,-359282991,0.64
600009,600009,buy,9:50:32,200,50.66,90971647,2.03
830,830,buy,9:50:22,300,17.26,-1086656133,0.93
600872,600872,buy,9:50:21,200,25.07,90958400,1
2273,2273,buy,9:50:19,400,21.48,-1813931437,1.55
2273,2273,buy,9:50:19,300,21.5,-1813931207,1.16
2273,2273,buy,9:50:19,100,21.5,-1813931205,0.39
300136,300136,buy,9:50:19,200,39.32,-359307561,1.42
300001,300001,buy,9:50:19,100,13.45,-1086659368,0.24
601012,601012,buy,9:50:18,200,36.03,90955589,1.44
830,830,sell,9:50:01,400,17.24,-1086685919,8.14
600872,600872,sell,9:50:00,100,25.1,90932021,3.01
300297,300297,buy,9:49:39,100,9.62,-1813994649,0.17
2123,2123,sell,9:49:39,100,10.99,-359364460,1.3
681,681,buy,9:49:34,100,26.79,1753783927,0.48
300297,300297,buy,9:49:28,100,9.6,-1814012059,0.17
2123,2123,sell,9:49:24,100,10.97,-359387155,1.29
600155,600155,buy,9:49:23,300,10.02,90890098,0.6
897,897,sell,9:49:04,200,3.36,-1086768203,0.79
897,897,sell,9:49:01,200,3.36,-1086772904,0.79
488,488,sell,9:49:00,200,17.61,-1086773629,4.16
636,636,sell,9:49:00,100,12.96,-1086773508,1.53
513,513,sell,9:48:59,100,76.2,1753729088,8.99
488,488,sell,9:48:57,500,17.61,-1086778963,10.39
600118,600118,sell,9:48:56,200,21.75,90859183,5.22
600118,600118,sell,9:48:56,200,21.75,90859184,5.22
513,513,sell,9:48:54,21,76.14,1753719966,1.89
513,513,sell,9:48:54,79,76.14,1753719968,7.1
488,488,sell,9:48:51,300,17.62,-1086788031,6.24
2123,2123,buy,9:47:51,100,10.99,-359523013,0.2
300136,300136,sell,9:47:49,200,39.33,-359527174,9.28
601012,601012,sell,9:47:46,200,36.12,90780716,8.67
712,712,sell,9:47:45,100,15.2,-1814177914,1.79
601012,601012,sell,9:47:43,200,36.12,90776701,8.67
712,712,sell,9:47:42,100,15.2,-1814182808,1.79
300001,300001,sell,9:47:30,100,13.47,-1086904588,1.59
600155,600155,sell,9:47:26,300,9.94,90756421,3.58
681,681,buy,9:47:25,400,26.73,1753578669,1.92
600155,600155,sell,9:47:23,500,9.94,90753361,5.96
897,897,buy,9:47:15,200,3.38,-1086926818,0.12
2123,2123,buy,9:47:13,100,10.97,-359584631,0.2
300136,300136,buy,9:47:13,100,39.41,-359583779,0.71
830,830,buy,9:47:08,400,17.23,-1086939103,1.24
897,897,buy,9:47:06,200,3.38,-1086941285,0.12
300001,300001,buy,9:46:52,100,13.49,-1086964755,0.24
300274,300274,sell,9:46:50,200,17.96,-359622857,4.24
300136,300136,buy,9:46:43,100,39.37,-359634778,0.71
300274,300274,sell,9:46:37,200,17.99,-359645636,4.25
712,712,buy,9:46:27,100,15.09,-1814315646,0.27
601012,601012,buy,9:46:25,200,35.8,90675419,1.43
712,712,buy,9:46:24,100,15.09,-1814320406,0.27
600036,600036,buy,9:46:06,300,31.05,90647243,1.86
601012,601012,buy,9:46:01,200,35.74,90639029,1.43
2123,2123,sell,9:45:43,100,11.01,-359736306,1.3
2123,2123,sell,9:45:39,100,11.01,-359741543,1.3
600036,600036,sell,9:45:37,300,31.12,90607803,11.2
600009,600009,sell,9:45:35,200,50.6,90605205,12.14
830,830,sell,9:45:31,400,17.35,-1087096864,8.19
600623,600623,sell,9:45:28,100,10.33,90596718,1.24
600623,600623,sell,9:45:25,100,10.33,90593247,1.24
300274,300274,buy,9:45:23,200,17.92,-359767822,0.65
513,513,buy,9:45:15,100,76.19,1753355535,1.37
513,513,buy,9:45:12,100,76.19,1753350247,1.37
300274,300274,sell,9:45:12,200,17.92,-359785516,4.23
600036,600036,buy,9:45:07,200,31.18,90571689,1.25
636,636,buy,9:45:06,100,12.95,-1087135362,0.23
600036,600036,buy,9:45:06,100,31.13,90570672,0.62
636,636,buy,9:45:03,100,12.95,-1087140203,0.23
513,513,sell,9:45:00,100,76.25,1753330161,9
513,513,sell,9:45:00,100,76.25,1753330163,9
300297,300297,sell,9:44:45,100,9.6,-1814488462,1.13
600036,600036,sell,9:44:45,300,31.22,90544882,11.24
300297,300297,sell,9:44:43,100,9.6,-1814490685,1.13
600036,600036,sell,9:44:42,300,31.13,90541146,11.21
601012,601012,sell,9:44:24,200,35.96,90517943,8.63
830,830,buy,9:44:19,400,17.29,-1087209460,1.24
897,897,sell,9:44:16,200,3.37,-1087214108,0.8
601012,601012,sell,9:44:15,200,36.01,90506697,8.64
600036,600036,buy,9:44:14,100,31.22,90505197,0.62
600036,600036,buy,9:44:07,200,31.17,90495888,1.25
830,830,sell,9:43:30,200,17.31,-1087283323,4.09
830,830,sell,9:43:30,200,17.31,-1087283321,4.09
2670,2670,buy,9:43:22,100,16.88,-1087295196,0.3
600036,600036,buy,9:43:19,100,31.18,90442351,0.62
600036,600036,buy,9:43:19,200,31.18,90442352,1.25
600155,600155,buy,9:43:01,500,9.83,90423640,0.98
600618,600618,buy,9:42:50,800,10.75,90411313,1.72
600155,600155,buy,9:42:46,400,9.8,90408163,0.78
600155,600155,buy,9:42:46,100,9.8,90408164,0.2
300001,300001,sell,9:42:34,100,13.51,-1087363733,1.59
300001,300001,sell,9:42:31,100,13.51,-1087367549,1.59
830,830,buy,9:42:28,400,17.3,-1087372589,1.25
2273,2273,sell,9:42:22,400,21.65,-1814698916,10.22
636,636,sell,9:42:18,100,13.09,-1087385931,1.54
300274,300274,buy,9:42:17,94,18.06,-360054601,0.31
300274,300274,buy,9:42:16,106,18.06,-360056228,0.34
300274,300274,buy,9:42:13,200,18.06,-360059868,0.65
2670,2670,sell,9:42:07,100,16.99,-1087402403,2
2670,2670,sell,9:42:04,100,16.99,-1087407988,2
636,636,sell,9:42:00,100,13.09,-1087412841,1.54
600155,600155,sell,9:41:59,500,9.85,90355840,5.91
600155,600155,sell,9:41:56,500,9.85,90352412,5.91
600036,600036,sell,9:41:51,300,31.35,90347521,11.29
600036,600036,sell,9:41:49,300,31.37,90344408,11.29
2123,2123,buy,9:41:45,100,11.08,-360102402,0.2
681,681,sell,9:41:42,400,27.25,1753008861,12.86
681,681,sell,9:41:39,400,27.26,1753003596,12.87
2670,2670,buy,9:41:24,100,16.94,-1087465368,0.3
712,712,sell,9:41:24,100,15.15,-1814781729,1.79
300136,300136,sell,9:41:16,200,39.68,-360146041,9.36
712,712,sell,9:41:15,100,15.16,-1814795038,1.79
600618,600618,sell,9:41:14,800,10.8,90303982,10.37
2670,2670,buy,9:41:13,100,16.93,-1087482348,0.3
681,681,buy,9:41:08,400,27.3,1752951324,1.97
681,681,buy,9:41:03,400,27.3,1752943588,1.97
600611,600611,sell,9:40:55,1100,4.98,90279467,6.57
600611,600611,sell,9:40:52,1700,4.98,90276037,10.16
600155,600155,buy,9:40:49,500,9.85,90273633,0.99
2123,2123,sell,9:40:48,100,11.05,-360188955,1.3
600155,600155,buy,9:40:47,500,9.85,90270004,0.99
2670,2670,sell,9:40:46,100,16.91,-1087526408,2
600183,600183,sell,9:40:46,400,16.88,90268737,8.1
600155,600155,sell,9:40:44,500,9.82,90266484,5.89
2670,2670,sell,9:40:43,100,16.91,-1087531322,2
600155,600155,sell,9:40:35,500,9.83,90255937,5.9
2273,2273,sell,9:40:28,400,21.65,-1814866881,10.22
300274,300274,sell,9:40:25,200,18.13,-360223190,4.28
600580,600580,buy,9:40:25,1000,8.55,90245477,1.71
300274,300274,sell,9:40:22,200,18.13,-360226654,4.28
600611,600611,sell,9:40:21,600,4.98,90242005,3.59
636,636,buy,9:40:09,100,13.14,-1087583022,0.24
830,830,sell,9:40:07,400,17.46,-1087586694,8.24
636,636,buy,9:40:07,100,13.15,-1087585683,0.24
975,975,buy,9:39:27,300,14.6,-360310147,0.79
636,636,sell,9:39:24,100,13.24,-1087650759,1.56
636,636,sell,9:39:21,100,13.22,-1087655822,1.56
300136,300136,buy,9:39:20,200,39.79,-360321243,1.43
600036,600036,buy,9:39:10,300,31.42,90157268,1.89
300274,300274,buy,9:38:57,100,18.02,-360356866,0.32
300274,300274,buy,9:38:55,100,18.01,-360359340,0.32
2123,2123,buy,9:38:51,100,11.04,-360365492,0.2
2123,2123,buy,9:38:49,100,11.05,-360368934,0.2
2273,2273,buy,9:38:46,400,21.63,-1815029414,1.56
600009,600009,buy,9:38:46,100,50.37,90126647,1.01
600183,600183,buy,9:38:43,400,16.86,90122727,1.35
600009,600009,buy,9:38:38,100,50.32,90116684,1.01
830,830,buy,9:38:37,100,17.41,-1087727878,0.31
830,830,buy,9:38:37,300,17.41,-1087727876,0.94
300274,300274,buy,9:38:37,200,18.05,-360386812,0.65
513,513,buy,9:38:33,100,76.79,1752687561,1.38
712,712,buy,9:38:33,100,15.14,-1815049347,0.27
712,712,buy,9:38:31,100,15.12,-1815053426,0.27
300274,300274,sell,9:38:15,200,18.04,-360420457,4.26
300274,300274,sell,9:38:05,200,18.08,-360436938,4.27
300136,300136,sell,9:38:04,200,39.73,-360439561,9.38
600183,600183,sell,9:37:54,400,16.84,90062680,8.08
830,830,sell,9:37:52,400,17.47,-1087802392,8.25
600580,600580,sell,9:37:49,1000,8.6,90055270,10.32
600009,600009,sell,9:37:48,100,50.22,90054446,6.03
2123,2123,sell,9:37:43,100,11.06,-360477845,1.31
600885,600885,sell,9:37:38,100,45.53,90038896,5.46
488,488,buy,9:37:36,500,17.7,-1087831865,1.59
2123,2123,sell,9:37:34,100,11.07,-360495351,1.31
681,681,sell,9:37:33,100,27.36,1752574541,3.23
681,681,sell,9:37:27,100,27.37,1752562149,3.23
681,681,sell,9:37:24,100,27.38,1752555846,3.23
681,681,sell,9:37:21,200,27.38,1752550259,6.46
681,681,sell,9:37:21,200,27.38,1752550261,6.46
2670,2670,buy,9:37:13,100,16.9,-1087875787,0.3
681,681,sell,9:36:57,100,27.42,1752503087,3.24
300001,300001,buy,9:36:49,100,13.52,-1087917390,0.24
600885,600885,sell,9:36:45,100,45.41,89965879,5.45
712,712,sell,9:36:42,100,15.17,-1815255864,1.79
712,712,sell,9:36:27,100,15.15,-1815285716,1.79
600729,600729,buy,9:36:08,100,30.19,89914008,0.6
600155,600155,buy,9:36:02,500,9.75,89905666,0.98
600038,600038,buy,9:35:57,100,42.39,89895199,0.85
2670,2670,sell,9:35:37,100,16.93,-1088049566,2
830,830,buy,9:35:31,300,17.5,-1088061806,0.95
830,830,buy,9:35:31,100,17.5,-1088061804,0.32
600580,600580,buy,9:35:26,300,8.6,89850939,0.52
600580,600580,buy,9:35:22,100,8.6,89844522,0.17
600580,600580,buy,9:35:22,100,8.6,89844523,0.17
601012,601012,buy,9:35:16,100,36.44,89836168,0.73
601012,601012,buy,9:35:14,100,36.4,89834406,0.73
300274,300274,buy,9:35:13,200,17.99,-360753606,0.65
600623,600623,buy,9:35:13,100,10.35,89832139,0.21
830,830,sell,9:35:12,200,17.53,-1088097857,4.14
300297,300297,buy,9:35:11,100,9.58,-1815434760,0.17
300136,300136,buy,9:35:10,100,39.68,-360758553,0.71
636,636,buy,9:35:09,100,13.01,-1088103807,0.23
600618,600618,buy,9:35:08,400,10.84,89825279,0.87
600611,600611,buy,9:35:07,1700,4.93,89824019,1.68
2123,2123,buy,9:35:04,100,11.05,-360771445,0.2
600183,600183,buy,9:35:04,200,16.86,89818576,0.67
2670,2670,buy,9:35:04,100,16.87,-1088115156,0.3
712,712,buy,9:35:03,100,15.05,-1815449486,0.27
600118,600118,buy,9:35:02,200,21.85,89816221,0.87
681,681,buy,9:35:01,200,27.1,1752262146,0.98
681,681,buy,9:35:01,200,27.11,1752263656,0.98
