证券代码,证券名称,交易类型,交易时间,成交股数,成交价格,成交编号,交易费用
600580,600580,buy,10:30:19,450,8.42,92645358,0.76
300274,300274,buy,10:29:22,200,17.47,-1811529789,0.63
300274,300274,buy,10:29:22,100,17.47,-1811529787,0.31
600885,600885,sell,10:28:48,200,45.09,92593183,10.82
600885,600885,buy,10:28:34,200,45.09,92585227,1.8
300274,300274,sell,10:27:46,100,17.43,-1811600698,2.06
300274,300274,sell,10:27:42,100,17.44,-1811604198,2.06
300274,300274,sell,10:27:42,100,17.44,-1811603591,2.06
681,681,sell,10:26:09,100,27.02,-1083991901,3.19
681,681,buy,10:25:21,100,27.01,-1084029200,0.49
681,681,buy,10:25:18,100,27.01,-1084031275,0.49
600885,600885,sell,10:21:22,200,45.15,92350551,10.84
600885,600885,buy,10:21:07,200,44.97,92342288,1.8
600183,600183,sell,10:19:42,400,16.96,92296168,8.14
600183,600183,buy,10:19:37,300,16.97,92293509,1.02
600183,600183,buy,10:19:28,32,16.9,92287572,0.11
681,681,sell,10:17:57,100,27.1,-1084399448,3.2
681,681,sell,10:17:51,100,27.11,-1084405371,3.2
681,681,buy,10:16:52,100,27.01,-1084463287,0.49
681,681,buy,10:16:48,100,27.01,-1084466926,0.49
513,513,sell,10:16:12,100,73.21,-357421654,8.64
513,513,sell,10:16:09,100,73.2,-357424680,8.64
513,513,buy,10:14:18,100,72.9,-357538302,1.31
600580,600580,sell,10:13:52,300,8.5,92074986,3.06
2273,2273,buy,10:13:36,400,21.61,-357580158,1.56
681,681,sell,10:13:18,100,26.95,-1084684980,3.18
681,681,sell,10:13:15,100,26.95,-1084688195,3.18
2273,2273,sell,10:12:58,400,21.6,-357616403,10.2
681,681,buy,10:12:18,100,26.85,-1084751219,0.48
600580,600580,buy,10:12:07,100,8.47,92005533,0.17
600580,600580,buy,10:12:07,100,8.47,92005829,0.17
681,681,buy,10:11:27,100,26.86,-1084803303,0.48
2273,2273,buy,10:10:51,400,21.56,-357730140,1.55
681,681,sell,10:09:18,100,26.97,-1084925859,3.18
681,681,sell,10:09:15,100,26.98,-1084928391,3.18
513,513,buy,10:08:48,100,72.9,-357842922,1.31
681,681,buy,10:08:35,100,27.01,-1084973685,0.49
600580,600580,buy,10:08:10,100,8.45,91843654,0.17
681,681,buy,10:07:54,100,26.99,-1085014102,0.49
513,513,sell,10:06:18,100,73.2,-357991418,8.64
600580,600580,sell,10:05:55,600,8.46,91743825,6.09
600580,600580,sell,10:05:52,400,8.46,91741908,4.06
600580,600580,sell,10:05:52,100,8.46,91741909,1.02
600580,600580,sell,10:05:52,100,8.46,91741910,1.02
300136,300136,sell,10:05:49,200,39.9,-358021383,9.42
2273,2273,sell,10:05:24,200,21.55,-358048081,5.09
2273,2273,sell,10:05:22,100,21.55,-358051104,2.54
2273,2273,sell,10:05:22,100,21.55,-358051102,2.54
513,513,buy,10:05:14,100,73.03,-358058713,1.31
600580,600580,buy,10:04:30,300,8.48,91683611,0.51
681,681,sell,10:04:30,100,27.15,-1085229732,3.2
600580,600580,buy,10:04:28,300,8.48,91681868,0.51
600158,600158,buy,10:04:28,100,12.97,91681951,0.26
681,681,sell,10:04:27,100,27.16,-1085233756,3.2
600580,600580,buy,10:04:25,600,8.48,91679749,1.02
681,681,buy,10:03:36,100,27.02,-1085290633,0.49
681,681,buy,10:03:33,100,27.01,-1085294003,0.49
681,681,sell,10:03:15,100,26.95,-1085314534,3.18
300001,300001,sell,10:02:50,100,13.68,1754227104,1.61
300001,300001,sell,10:02:47,100,13.65,1754224124,1.61
300001,300001,buy,10:02:25,100,13.69,1754201769,0.25
681,681,buy,10:02:17,100,26.9,-1085380335,0.48
300001,300001,buy,10:02:10,100,13.65,1754186851,0.25
636,636,sell,10:01:30,100,12.67,-358288024,1.5
300136,300136,buy,10:01:01,200,39.6,-358318277,1.43
681,681,sell,10:00:51,100,26.94,-1085478817,3.18
300136,300136,buy,10:00:49,200,39.6,-358331283,1.43
681,681,sell,10:00:48,100,26.93,-1085482529,3.18
636,636,sell,9:59:59,100,12.66,-358385672,1.49
830,830,sell,9:59:45,200,18.14,-358399467,4.28
830,830,sell,9:59:42,200,18.14,-358402409,4.28
681,681,buy,9:59:33,100,26.88,-1085563307,0.48
681,681,buy,9:59:21,100,26.81,-1085576766,0.48
300136,300136,sell,9:59:07,200,39.59,-358441564,9.34
300136,300136,sell,9:58:58,200,39.59,-358452084,9.34
830,830,buy,9:58:06,200,18.01,-358511788,0.65
830,830,buy,9:58:03,200,18,-358514580,0.65
681,681,sell,9:57:39,100,26.83,-1085705037,3.17
601939,601939,buy,9:57:31,500,7.94,91356418,0.79
69,69,sell,9:57:24,200,8.51,-1085724335,2.01
681,681,sell,9:57:21,100,26.78,-1085728394,3.16
69,69,sell,9:57:15,300,8.51,-1085736031,3.01
600158,600158,sell,9:56:11,100,13.03,91286493,1.56
600158,600158,sell,9:56:08,100,13.01,91284004,1.56
681,681,buy,9:55:33,100,26.55,-1085873761,0.48
681,681,buy,9:55:30,100,26.54,-1085877223,0.48
600158,600158,buy,9:55:28,100,13.03,91247912,0.26
600158,600158,buy,9:55:13,100,12.99,91234640,0.26
300136,300136,buy,9:55:04,200,39.65,-358720082,1.43
300136,300136,buy,9:55:01,200,39.65,-358724083,1.43
2673,2673,sell,9:54:52,200,10.31,-1813507983,2.43
300136,300136,sell,9:54:51,200,39.58,-358736737,9.34
300136,300136,sell,9:54:39,100,39.74,-358750948,4.69
300136,300136,sell,9:54:36,100,39.74,-358754352,4.69
712,712,sell,9:54:00,100,14.69,-358798027,1.73
513,513,sell,9:53:59,100,72.9,-358799454,8.6
712,712,sell,9:53:56,100,14.69,-358803291,1.73
600158,600158,sell,9:53:55,100,13.03,91162515,1.56
513,513,sell,9:53:50,100,73.14,-358811270,8.63
600158,600158,sell,9:53:46,100,13,91153556,1.56
681,681,sell,9:53:18,100,26.55,-1086058543,3.13
681,681,sell,9:53:15,100,26.55,-1086063334,3.13
513,513,buy,9:53:07,100,72.59,-358872427,1.31
300297,300297,sell,9:52:54,100,9.66,1753571504,1.14
300001,300001,sell,9:52:52,100,13.7,1753569180,1.62
2500,2500,buy,9:52:49,200,7.75,-358896988,0.28
600158,600158,buy,9:52:43,100,12.93,91076107,0.26
600158,600158,buy,9:52:40,100,12.95,91072609,0.26
636,636,sell,9:52:33,100,12.69,-358916801,1.5
681,681,buy,9:52:33,100,26.51,-1086129531,0.48
712,712,buy,9:52:30,100,14.62,-358920592,0.26
681,681,buy,9:52:30,100,26.5,-1086133617,0.48
712,712,buy,9:52:12,100,14.58,-358943626,0.26
830,830,sell,9:52:09,200,18.03,-358947643,4.26
830,830,sell,9:52:06,200,18.04,-358951766,4.26
636,636,sell,9:52:03,100,12.71,-358955766,1.5
300136,300136,buy,9:51:43,200,39.71,-358980938,1.43
300136,300136,buy,9:51:41,200,39.75,-358983419,1.43
600158,600158,sell,9:51:40,100,13.13,91002446,1.58
600580,600580,sell,9:51:40,600,8.53,91002603,6.14
627,627,sell,9:51:24,300,8.1,1753460744,2.87
300136,300136,sell,9:50:51,200,39.67,-359049834,9.36
681,681,sell,9:50:42,100,26.43,-1086295914,3.12
681,681,sell,9:50:39,100,26.43,-1086300449,3.12
300274,300274,buy,9:50:27,300,17.33,-1813844002,0.94
681,681,buy,9:49:45,100,26.45,-1086380356,0.48
601012,601012,sell,9:49:38,100,35.43,90867180,4.25
600056,600056,sell,9:49:37,400,22.82,90866199,10.95
600885,600885,sell,9:49:31,100,45.05,90859287,5.41
712,712,sell,9:49:21,100,14.73,-359180432,1.74
488,488,sell,9:49:20,400,17.75,-1086414054,8.38
600183,600183,sell,9:49:20,200,16.87,90848012,4.05
488,488,sell,9:49:19,200,17.75,-1086415951,4.19
600155,600155,sell,9:49:19,300,9.72,90846163,3.5
600155,600155,sell,9:49:19,200,9.72,90846164,2.33
2273,2273,buy,9:49:19,200,21.35,-359183923,0.77
830,830,buy,9:49:18,200,17.86,-359185481,0.64
